,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
23,integ,i_12cl,ii_random,des_random_9,iii_gbrt,202754.897,0.828,338499.100,0.475,318422.000,0.500,"{'learning_rate': [0.065], 'max_depth': [6], 'max_features': [5], 'max_leaf_nodes': [32], 'n_estimators': [160]}"
24,integ,i_11cn,ii_mlr,mlr_ff_multifinal,iii_gbrt,242690.864,0.753,351101.800,0.435,319038.000,0.498,"{'learning_rate': [0.08], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [120]}"
25,integ,i_02cg,ii_mlr,mlr_ff_multifinal,iii_lgbm,229850.855,0.778,356894.100,0.416,319879.500,0.495,"{'learning_rate': [0.11], 'max_depth': [14], 'n_estimators': [110], 'num_leaves': [20]}"
26,integ,i_12cp,ii_random,des_random_2,iii_lgbm,244031.025,0.750,347345.100,0.447,324799.800,0.480,"{'learning_rate': [0.16], 'max_depth': [4], 'n_estimators': [250], 'num_leaves': [20]}"
27,integ,i_02cp,ii_mlr,mlr_ff_multifinal,iii_lgbm,235215.480,0.768,364685.100,0.391,325622.200,0.477,"{'learning_rate': [0.079], 'max_depth': [14], 'n_estimators': [160], 'num_leaves': [20]}"
28,integ,i_02cd,ii_mlr,mlr_ff_multifinal,iii_lgbm,329116.077,0.546,391482.600,0.298,330737.200,0.461,"{'learning_rate': [0.06], 'max_depth': [14], 'n_estimators': [80], 'num_leaves': [20]}"
29,integ,i_01a,ii_mlr,mlr_ff_multifinal,iii_la,352107.238,0.480,391195.600,0.299,333110.700,0.453,{'alpha': [93.0]}
30,integ,i_11cd,ii_mlr,mlr_ff_multifinal,iii_lgbm,288083.471,0.652,358655.700,0.411,334473.700,0.448,"{'learning_rate': [0.076], 'max_depth': [8], 'n_estimators': [150], 'num_leaves': [20]}"
31,integ,i_11a,ii_mlr,mlr_ff_multifinal,iii_rf,265386.328,0.704,382694.800,0.329,334615.500,0.448,"{'max_depth': [14], 'max_features': [35], 'max_leaf_nodes': [50], 'n_estimators': [480]}"
32,integ,i_11cl,ii_corr,55,iii_gbrt,266615.792,0.702,361576.200,0.401,336066.800,0.443,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [35], 'max_leaf_nodes': [6], 'n_estimators': [170]}"
