,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
71,ltl10,i_02cn,ii_random,des_random_9,iii_gbrt,0.113,0.878,0.200,0.458,0.200,0.599,"{'learning_rate': [0.09], 'max_depth': [4], 'max_features': [10], 'max_leaf_nodes': [6], 'n_estimators': [630]}"
72,ltl10,i_01ch,ii_random,des_random_6,iii_gbrt,0.012,0.999,0.200,0.603,0.200,0.598,"{'learning_rate': [0.08], 'max_depth': [4], 'max_features': [15], 'max_leaf_nodes': [16], 'n_estimators': [570]}"
73,ltl10,i_01cn,ii_random,des_random_7,iii_gbrt,0.027,0.993,0.200,0.559,0.200,0.598,"{'learning_rate': [0.057], 'max_depth': [6], 'max_features': [10], 'max_leaf_nodes': [20], 'n_estimators': [290]}"
74,ltl10,i_02cg,ii_mlr,mlr_ff_multifinal,iii_gbrt,0.024,0.995,0.200,0.463,0.200,0.597,"{'learning_rate': [0.12], 'max_depth': [6], 'max_features': [65], 'max_leaf_nodes': [20], 'n_estimators': [780]}"
75,ltl10,i_01cp,ii_random,des_random_0,iii_gbrt,0.001,1.000,0.200,0.504,0.200,0.597,"{'learning_rate': [0.08], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [46], 'n_estimators': [420]}"
76,ltl10,i_02cn,ii_random,des_random_5,iii_gbrt,0.076,0.945,0.200,0.487,0.200,0.597,"{'learning_rate': [0.073], 'max_depth': [4], 'max_features': [20], 'max_leaf_nodes': [14], 'n_estimators': [490]}"
77,ltl10,i_01cg,ii_corr,35,iii_lgbm,0.067,0.957,0.200,0.465,0.200,0.597,"{'learning_rate': [0.079], 'max_depth': [16], 'n_estimators': [270], 'num_leaves': [20]}"
78,ltl10,i_01cp,ii_corr,80,iii_gbrt,0.031,0.990,0.200,0.470,0.200,0.597,"{'learning_rate': [0.1], 'max_depth': [6], 'max_features': [25], 'max_leaf_nodes': [26], 'n_estimators': [110]}"
79,ltl10,i_01cg,ii_corr,45,iii_lgbm,0.058,0.968,0.200,0.485,0.200,0.596,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [190], 'num_leaves': [20]}"
80,ltl10,i_01cg,ii_random,des_random_0,iii_lgbm,0.053,0.973,0.200,0.529,0.200,0.596,"{'learning_rate': [0.1], 'max_depth': [14], 'n_estimators': [130], 'num_leaves': [20]}"
81,ltl10,i_01cg,ii_random,des_random_2,iii_lgbm,0.058,0.968,0.200,0.535,0.200,0.596,"{'learning_rate': [0.067], 'max_depth': [12], 'n_estimators': [190], 'num_leaves': [20]}"
82,ltl10,i_11cg,ii_la,la_ff_final,iii_gbrt,0.119,0.863,0.200,0.469,0.200,0.596,"{'learning_rate': [0.099], 'max_depth': [6], 'max_features': [20], 'max_leaf_nodes': [10], 'n_estimators': [230]}"
83,ltl10,i_02cn,ii_corr,100,iii_lgbm,0.122,0.856,0.200,0.555,0.200,0.595,"{'learning_rate': [0.14], 'max_depth': [12], 'n_estimators': [140], 'num_leaves': [20]}"
84,ltl10,i_02cn,ii_random,des_random_4,iii_lgbm,0.127,0.845,0.200,0.496,0.200,0.594,"{'learning_rate': [0.13], 'max_depth': [12], 'n_estimators': [170], 'num_leaves': [20]}"
85,ltl10,i_02a,ii_la,la_ff_final,iii_gbrt,0.049,0.977,0.200,0.551,0.200,0.593,"{'learning_rate': [0.11], 'max_depth': [6], 'max_features': [40], 'max_leaf_nodes': [18], 'n_estimators': [230]}"
