,target name,complex feature set,feature selection parameter 1,feature selection parameter 2,learner algorithm,training set RMSE,training set R^2,duality set RMSE,duality set R^2,test set RMSE,test set R^2,learner parameter dict
7271,integ,i_12s3l,ii_rf,rf_ff_final,iii_gbrt,470878.309,0.070,465778.200,0.006,443187.900,0.031,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7272,integ,i_11s3l,ii_rf,rf_ff_final,iii_gbrt,470878.309,0.070,465778.200,0.006,443187.900,0.031,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7273,integ,i_10s3l,ii_rf,rf_ff_final,iii_gbrt,470878.309,0.070,465778.200,0.006,443187.900,0.031,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7274,integ,i_02s3l,ii_rf,rf_ff_final,iii_gbrt,470878.309,0.070,465778.200,0.006,443187.900,0.031,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7275,integ,i_13s3l,ii_rf,rf_ff_final,iii_gbrt,470878.309,0.070,465778.200,0.006,443187.900,0.031,"{'learning_rate': [0.06], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7276,integ,i_02s3p,ii_la,la_ff_final,iii_rf,480980.308,0.029,464997.200,0.009,443188.900,0.031,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [20]}"
7277,integ,i_11s1g,ii_corr,10,iii_la,453127.447,0.139,459225.400,0.034,443209.800,0.031,{'alpha': [1e-06]}
7278,integ,i_12s3h,ii_rf,rf_ff_final,iii_rf,466242.375,0.088,441905.200,0.105,443225.000,0.031,"{'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7279,integ,i_13s1l,ii_corr,10,iii_la,456100.872,0.127,461304.200,0.025,443233.600,0.031,{'alpha': [199.0]}
7280,integ,i_11s3h,ii_rf,rf_ff_final,iii_gbrt,464342.351,0.095,442506.000,0.103,443267.000,0.031,"{'learning_rate': [0.09], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
7281,integ,i_10s3h,ii_rf,rf_ff_final,iii_gbrt,464342.351,0.095,442506.000,0.103,443267.000,0.031,"{'learning_rate': [0.09], 'max_depth': [2], 'max_features': [1], 'max_leaf_nodes': [2], 'n_estimators': [40]}"
